YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	GENERATION (Megawatthours)
2017	2	MI	Combined Heat and Power, Industrial Power	Coal	3002
2017	2	MI	Combined Heat and Power, Industrial Power	Hydroelectric Conventional	2647
2017	2	MI	Combined Heat and Power, Industrial Power	Natural Gas	39091
2017	2	MI	Combined Heat and Power, Industrial Power	Other	864
2017	2	MI	Combined Heat and Power, Industrial Power	Petroleum	8886
2017	2	MI	Combined Heat and Power, Industrial Power	Other Biomass	85
2017	2	MI	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	44034
2017	2	MI	Combined Heat and Power, Commercial Power	Total	62875
2017	2	MI	Combined Heat and Power, Commercial Power	Coal	0
2017	2	MI	Combined Heat and Power, Commercial Power	Natural Gas	45180
2017	2	MI	Combined Heat and Power, Commercial Power	Other	8608
2017	2	MI	Combined Heat and Power, Commercial Power	Petroleum	127
2017	2	MI	Combined Heat and Power, Commercial Power	Other Biomass	8960
2017	2	MI	Combined Heat and Power, Commercial Power	Wood and Wood Derived Fuels	0
2017	2	MI	Combined Heat and Power, Electric Power	Total	789669
2017	2	MI	Combined Heat and Power, Electric Power	Coal	35166
2017	2	MI	Combined Heat and Power, Electric Power	Natural Gas	626150
2017	2	MI	Combined Heat and Power, Electric Power	Other Gases	125284
2017	2	MI	Combined Heat and Power, Electric Power	Other	1081
2017	2	MI	Combined Heat and Power, Electric Power	Petroleum	0
2017	2	MI	Combined Heat and Power, Electric Power	Other Biomass	333
2017	2	MI	Combined Heat and Power, Electric Power	Wood and Wood Derived Fuels	1656
2017	2	MI	Electric Generators, Independent Power Producers	Total	1349012
2017	2	MI	Electric Generators, Independent Power Producers	Coal	0
2017	2	MI	Electric Generators, Independent Power Producers	Hydroelectric Conventional	9512
2017	2	MI	Electric Generators, Independent Power Producers	Natural Gas	381785
2017	2	MI	Electric Generators, Independent Power Producers	Nuclear	546327
2017	2	MI	Electric Generators, Independent Power Producers	Other	7093
2017	2	MI	Electric Generators, Independent Power Producers	Petroleum	0
2017	2	MI	Electric Generators, Independent Power Producers	Other Biomass	67340
2017	2	MI	Electric Generators, Independent Power Producers	Wind	266182
2017	2	MI	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	70774
2017	2	MI	Electric Generators, Electric Utilities	Total	6019980
2017	2	MI	Electric Generators, Electric Utilities	Coal	3014925
2017	2	MI	Electric Generators, Electric Utilities	Pumped Storage	-31922
2017	2	MI	Electric Generators, Electric Utilities	Hydroelectric Conventional	130627
2017	2	MI	Electric Generators, Electric Utilities	Natural Gas	395548
2017	2	MI	Electric Generators, Electric Utilities	Nuclear	2254561
2017	2	MI	Electric Generators, Electric Utilities	Other Gases	17262
2017	2	MI	Electric Generators, Electric Utilities	Other	0
2017	2	MI	Electric Generators, Electric Utilities	Petroleum	60432
2017	2	MI	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	1187
2017	2	MI	Electric Generators, Electric Utilities	Wind	177359
2017	2	MI	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	0
2017	2	MN	Total Electric Power Industry	Total	4732277
2017	2	MN	Total Electric Power Industry	Coal	1876512
2017	2	MN	Total Electric Power Industry	Hydroelectric Conventional	118134
2017	2	MN	Total Electric Power Industry	Natural Gas	290101
2017	2	MN	Total Electric Power Industry	Nuclear	1190273
2017	2	MN	Total Electric Power Industry	Other	25706
2017	2	MN	Total Electric Power Industry	Petroleum	2237
2017	2	MN	Total Electric Power Industry	Solar Thermal and Photovoltaic	29856
2017	2	MN	Total Electric Power Industry	Other Biomass	51960
2017	2	MN	Total Electric Power Industry	Wind	1042726
2017	2	MN	Total Electric Power Industry	Wood and Wood Derived Fuels	104772
2017	2	MN	Combined Heat and Power, Industrial Power	Total	138833
2017	2	MN	Combined Heat and Power, Industrial Power	Coal	59426
2017	2	MN	Combined Heat and Power, Industrial Power	Hydroelectric Conventional	13425
2017	2	MN	Combined Heat and Power, Industrial Power	Natural Gas	11698
2017	2	MN	Combined Heat and Power, Industrial Power	Other	2254
2017	2	MN	Combined Heat and Power, Industrial Power	Petroleum	85
2017	2	MN	Combined Heat and Power, Industrial Power	Other Biomass	624
2017	2	MN	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	51320
2017	2	MN	Combined Heat and Power, Commercial Power	Total	16707
2017	2	MN	Combined Heat and Power, Commercial Power	Coal	207
2017	2	MN	Combined Heat and Power, Commercial Power	Natural Gas	9242
2017	2	MN	Combined Heat and Power, Commercial Power	Other	2787
2017	2	MN	Combined Heat and Power, Commercial Power	Petroleum	81
2017	2	MN	Combined Heat and Power, Commercial Power	Other Biomass	1745
2017	2	MN	Combined Heat and Power, Commercial Power	Wind	2644
2017	2	MN	Combined Heat and Power, Commercial Power	Wood and Wood Derived Fuels	0
2017	2	MN	Combined Heat and Power, Electric Power	Total	39719
2017	2	MN	Combined Heat and Power, Electric Power	Natural Gas	15626
2017	2	MN	Combined Heat and Power, Electric Power	Petroleum	94
2017	2	MN	Combined Heat and Power, Electric Power	Other Biomass	7807
2017	2	MN	Combined Heat and Power, Electric Power	Wood and Wood Derived Fuels	16193
2017	2	MN	Electric Generators, Independent Power Producers	Total	929407
2017	2	MN	Electric Generators, Independent Power Producers	Hydroelectric Conventional	20896
2017	2	MN	Electric Generators, Independent Power Producers	Natural Gas	27895
2017	2	MN	Electric Generators, Independent Power Producers	Other	12819
2017	2	MN	Electric Generators, Independent Power Producers	Petroleum	30
2017	2	MN	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	29579
2017	2	MN	Electric Generators, Independent Power Producers	Other Biomass	30994
2017	2	MN	Electric Generators, Independent Power Producers	Wind	785925
2017	2	MN	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	21270
2017	2	MN	Electric Generators, Electric Utilities	Total	3607609
2017	2	MN	Electric Generators, Electric Utilities	Coal	1816878
2017	2	MN	Electric Generators, Electric Utilities	Hydroelectric Conventional	83813
2017	2	MN	Electric Generators, Electric Utilities	Natural Gas	225640
2017	2	MN	Electric Generators, Electric Utilities	Nuclear	1190273
2017	2	MN	Electric Generators, Electric Utilities	Other	7846
2017	2	MN	Electric Generators, Electric Utilities	Petroleum	1946
2017	2	MN	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	277
2017	2	MN	Electric Generators, Electric Utilities	Other Biomass	10790
2017	2	MN	Electric Generators, Electric Utilities	Wind	254157
2017	2	MN	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	15990
2017	2	MO	Total Electric Power Industry	Total	6337844
2017	2	MO	Total Electric Power Industry	Coal	5025373
2017	2	MO	Total Electric Power Industry	Pumped Storage	4290
2017	2	MO	Total Electric Power Industry	Hydroelectric Conventional	107688
2017	2	MO	Total Electric Power Industry	Natural Gas	199598
2017	2	MO	Total Electric Power Industry	Nuclear	827888
2017	2	MO	Total Electric Power Industry	Other	344
2017	2	MO	Total Electric Power Industry	Petroleum	4896
2017	2	MO	Total Electric Power Industry	Solar Thermal and Photovoltaic	2626
2017	2	MO	Total Electric Power Industry	Other Biomass	7106
2017	2	MO	Total Electric Power Industry	Wind	152080
2017	2	MO	Total Electric Power Industry	Wood and Wood Derived Fuels	5954
2017	2	MO	Combined Heat and Power, Industrial Power	Total	4130
2017	2	MO	Combined Heat and Power, Industrial Power	Coal	0
2017	2	MO	Combined Heat and Power, Industrial Power	Natural Gas	3867
2017	2	MO	Combined Heat and Power, Industrial Power	Petroleum	0
2017	2	MO	Combined Heat and Power, Industrial Power	Other Biomass	263
2017	2	MO	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	0
2017	2	MO	Combined Heat and Power, Commercial Power	Total	13674
2017	2	MO	Combined Heat and Power, Commercial Power	Coal	5067
2017	2	MO	Combined Heat and Power, Commercial Power	Natural Gas	2544
2017	2	MO	Combined Heat and Power, Commercial Power	Petroleum	14
2017	2	MO	Combined Heat and Power, Commercial Power	Solar Thermal and Photovoltaic	95
2017	2	MO	Combined Heat and Power, Commercial Power	Wood and Wood Derived Fuels	5954
2017	2	MO	Combined Heat and Power, Electric Power	Total	3591
2017	2	MO	Combined Heat and Power, Electric Power	Coal	0
2017	2	MO	Combined Heat and Power, Electric Power	Natural Gas	3591
2017	2	MO	Combined Heat and Power, Electric Power	Petroleum	0
2017	2	MO	Electric Generators, Independent Power Producers	Total	214522
2017	2	MO	Electric Generators, Independent Power Producers	Coal	0
2017	2	MO	Electric Generators, Independent Power Producers	Natural Gas	56224
2017	2	MO	Electric Generators, Independent Power Producers	Petroleum	0
2017	2	MO	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	2531
2017	2	MO	Electric Generators, Independent Power Producers	Other Biomass	3687
2017	2	MO	Electric Generators, Independent Power Producers	Wind	152080
2017	2	MO	Electric Generators, Electric Utilities	Total	6101927
2017	2	MO	Electric Generators, Electric Utilities	Coal	5020305
2017	2	MO	Electric Generators, Electric Utilities	Pumped Storage	4290
2017	2	MO	Electric Generators, Electric Utilities	Hydroelectric Conventional	107688
2017	2	MO	Electric Generators, Electric Utilities	Natural Gas	133373
2017	2	MO	Electric Generators, Electric Utilities	Nuclear	827888
2017	2	MO	Electric Generators, Electric Utilities	Other	344
2017	2	MO	Electric Generators, Electric Utilities	Petroleum	4882
2017	2	MO	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	0
2017	2	MO	Electric Generators, Electric Utilities	Other Biomass	3155
2017	2	MO	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	0
2017	2	MS	Total Electric Power Industry	Total	3826683
2017	2	MS	Total Electric Power Industry	Coal	260201
2017	2	MS	Total Electric Power Industry	Natural Gas	2727408
2017	2	MS	Total Electric Power Industry	Nuclear	725378
2017	2	MS	Total Electric Power Industry	Other	128
2017	2	MS	Total Electric Power Industry	Petroleum	294
2017	2	MS	Total Electric Power Industry	Solar Thermal and Photovoltaic	373
2017	2	MS	Total Electric Power Industry	Other Biomass	852
2017	2	MS	Total Electric Power Industry	Wood and Wood Derived Fuels	112048
2017	2	MS	Combined Heat and Power, Industrial Power	Total	145684
2017	2	MS	Combined Heat and Power, Industrial Power	Coal	0
2017	2	MS	Combined Heat and Power, Industrial Power	Natural Gas	33324
2017	2	MS	Combined Heat and Power, Industrial Power	Other	128
2017	2	MS	Combined Heat and Power, Industrial Power	Petroleum	112
2017	2	MS	Combined Heat and Power, Industrial Power	Other Biomass	73
2017	2	MS	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	112048
2017	2	MS	Combined Heat and Power, Commercial Power	Total	851
2017	2	MS	Combined Heat and Power, Commercial Power	Natural Gas	851
2017	2	MS	Electric Generators, Independent Power Producers	Total	523573
2017	2	MS	Electric Generators, Independent Power Producers	Coal	183228
2017	2	MS	Electric Generators, Independent Power Producers	Natural Gas	339193
2017	2	MS	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	373
2017	2	MS	Electric Generators, Independent Power Producers	Other Biomass	779
2017	2	MS	Electric Generators, Electric Utilities	Total	3156575
2017	2	MS	Electric Generators, Electric Utilities	Coal	76973
2017	2	MS	Electric Generators, Electric Utilities	Natural Gas	2354041
2017	2	MS	Electric Generators, Electric Utilities	Nuclear	725378
2017	2	MS	Electric Generators, Electric Utilities	Petroleum	183
2017	2	MT	Total Electric Power Industry	Total	2457502
2017	2	MT	Total Electric Power Industry	Coal	1263268
2017	2	MT	Total Electric Power Industry	Hydroelectric Conventional	899552
2017	2	MT	Total Electric Power Industry	Natural Gas	25853
2017	2	MT	Total Electric Power Industry	Other Gases	1257
2017	2	MT	Total Electric Power Industry	Other	26503
2017	2	MT	Total Electric Power Industry	Petroleum	32530
2017	2	MT	Total Electric Power Industry	Wind	206895
2017	2	MT	Total Electric Power Industry	Wood and Wood Derived Fuels	1644
2017	2	MT	Combined Heat and Power, Industrial Power	Total	3268
2017	2	MT	Combined Heat and Power, Industrial Power	Coal	883
2017	2	MT	Combined Heat and Power, Industrial Power	Natural Gas	741
2017	2	MT	Combined Heat and Power, Industrial Power	Other Gases	0
2017	2	MT	Combined Heat and Power, Industrial Power	Petroleum	0
2017	2	MT	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	1644
2017	2	MT	Combined Heat and Power, Electric Power	Total	33184
2017	2	MT	Combined Heat and Power, Electric Power	Other Gases	1257
2017	2	MT	Combined Heat and Power, Electric Power	Petroleum	31927
2017	2	MT	Electric Generators, Independent Power Producers	Total	1468528
2017	2	MT	Electric Generators, Independent Power Producers	Coal	1238353
2017	2	MT	Electric Generators, Independent Power Producers	Hydroelectric Conventional	12818
2017	2	MT	Electric Generators, Independent Power Producers	Natural Gas	5536
2017	2	MT	Electric Generators, Independent Power Producers	Other	26503
2017	2	MT	Electric Generators, Independent Power Producers	Petroleum	572
2017	2	MT	Electric Generators, Independent Power Producers	Wind	184746
2017	2	MT	Electric Generators, Electric Utilities	Total	952522
2017	2	MT	Electric Generators, Electric Utilities	Coal	24032
2017	2	MT	Electric Generators, Electric Utilities	Hydroelectric Conventional	886734
2017	2	MT	Electric Generators, Electric Utilities	Natural Gas	19575
2017	2	MT	Electric Generators, Electric Utilities	Petroleum	31
2017	2	MT	Electric Generators, Electric Utilities	Wind	22149
2017	2	NC	Total Electric Power Industry	Total	9002836
2017	2	NC	Total Electric Power Industry	Coal	1593097
2017	2	NC	Total Electric Power Industry	Pumped Storage	0
2017	2	NC	Total Electric Power Industry	Hydroelectric Conventional	358292
2017	2	NC	Total Electric Power Industry	Natural Gas	3199259
2017	2	NC	Total Electric Power Industry	Nuclear	3301072
2017	2	NC	Total Electric Power Industry	Other	40492
2017	2	NC	Total Electric Power Industry	Petroleum	13365
2017	2	NC	Total Electric Power Industry	Solar Thermal and Photovoltaic	249076
2017	2	NC	Total Electric Power Industry	Other Biomass	42604
2017	2	NC	Total Electric Power Industry	Wind	43127
2017	2	NC	Total Electric Power Industry	Wood and Wood Derived Fuels	162452
2017	2	NC	Combined Heat and Power, Industrial Power	Total	144050
2017	2	NC	Combined Heat and Power, Industrial Power	Coal	14970
2017	2	NC	Combined Heat and Power, Industrial Power	Hydroelectric Conventional	622
2017	2	NC	Combined Heat and Power, Industrial Power	Natural Gas	8023
2017	2	NC	Combined Heat and Power, Industrial Power	Other	19875
2017	2	NC	Combined Heat and Power, Industrial Power	Petroleum	506
2017	2	NC	Combined Heat and Power, Industrial Power	Other Biomass	0
2017	2	NC	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	100054
2017	2	NC	Combined Heat and Power, Commercial Power	Total	12374
2017	2	NC	Combined Heat and Power, Commercial Power	Coal	4080
2017	2	NC	Combined Heat and Power, Commercial Power	Hydroelectric Conventional	739
2017	2	NC	Combined Heat and Power, Commercial Power	Natural Gas	699
2017	2	NC	Combined Heat and Power, Commercial Power	Petroleum	8
2017	2	NC	Combined Heat and Power, Commercial Power	Solar Thermal and Photovoltaic	5948
2017	2	NC	Combined Heat and Power, Commercial Power	Other Biomass	899
2017	2	NC	Combined Heat and Power, Electric Power	Total	44413
2017	2	NC	Combined Heat and Power, Electric Power	Coal	6260
2017	2	NC	Combined Heat and Power, Electric Power	Other	11190
2017	2	NC	Combined Heat and Power, Electric Power	Petroleum	42
2017	2	NC	Combined Heat and Power, Electric Power	Other Biomass	3972
2017	2	NC	Combined Heat and Power, Electric Power	Wood and Wood Derived Fuels	22948
