U.S. Department of Energy, The Energy Information Administration (EIA)					
Monthly Fuel Consumption Data by State, Producer Sector and Energy Source; Months Through December 2019					
Sources: EIA-923 Report					
					
YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	CONSUMPTION
2019	1	MO	Total Electric Power Industry	Petroleum (Barrels)	35,933
2019	1	MO	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2019	1	MO	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	13,599
2019	1	MO	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	1	MO	Combined Heat and Power, Commercial Power	Coal (Short Tons)	378
2019	1	MO	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	37,444
2019	1	MO	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	7
2019	1	MO	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2019	1	MO	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	38,943
2019	1	MO	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2019	1	MO	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	1,329,329
2019	1	MO	Electric Generators, Electric Utilities	Coal (Short Tons)	3,532,906
2019	1	MO	Electric Generators, Electric Utilities	Natural Gas (Mcf)	2,031,887
2019	1	MO	Electric Generators, Electric Utilities	Petroleum (Barrels)	35,926
2019	1	MS	Total Electric Power Industry	Coal (Short Tons)	367,713
2019	1	MS	Total Electric Power Industry	Natural Gas (Mcf)	25,939,631
2019	1	MS	Total Electric Power Industry	Petroleum (Barrels)	2,350
2019	1	MS	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2019	1	MS	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	213,533
2019	1	MS	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	181
2019	1	MS	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	0
2019	1	MS	Electric Generators, Independent Power Producers	Coal (Short Tons)	269,730
2019	1	MS	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	3,769,997
2019	1	MS	Electric Generators, Electric Utilities	Coal (Short Tons)	97,983
2019	1	MS	Electric Generators, Electric Utilities	Natural Gas (Mcf)	21,956,101
2019	1	MS	Electric Generators, Electric Utilities	Petroleum (Barrels)	2,169
2019	1	MT	Total Electric Power Industry	Coal (Short Tons)	952,862
2019	1	MT	Total Electric Power Industry	Natural Gas (Mcf)	505,738
2019	1	MT	Total Electric Power Industry	Other Gases (Billion Btu)	10
2019	1	MT	Total Electric Power Industry	Petroleum (Barrels)	78,873
2019	1	MT	Combined Heat and Power, Industrial Power	Coal (Short Tons)	615
2019	1	MT	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	4,952
2019	1	MT	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	0
2019	1	MT	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	1	MT	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	10
2019	1	MT	Combined Heat and Power, Electric Power	Petroleum (Barrels)	76,646
2019	1	MT	Electric Generators, Independent Power Producers	Coal (Short Tons)	925,695
2019	1	MT	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	213,318
2019	1	MT	Electric Generators, Independent Power Producers	Petroleum (Barrels)	2,106
2019	1	MT	Electric Generators, Electric Utilities	Coal (Short Tons)	26,552
2019	1	MT	Electric Generators, Electric Utilities	Natural Gas (Mcf)	287,468
2019	1	MT	Electric Generators, Electric Utilities	Petroleum (Barrels)	121
2019	1	NC	Total Electric Power Industry	Coal (Short Tons)	972,599
2019	1	NC	Total Electric Power Industry	Natural Gas (Mcf)	25,201,996
2019	1	NC	Total Electric Power Industry	Petroleum (Barrels)	87,080
2019	1	NC	Combined Heat and Power, Industrial Power	Coal (Short Tons)	2,134
2019	1	NC	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	76,239
2019	1	NC	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	1,136
2019	1	NC	Combined Heat and Power, Commercial Power	Coal (Short Tons)	1,766
2019	1	NC	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	90,045
2019	1	NC	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	224
2019	1	NC	Combined Heat and Power, Electric Power	Coal (Short Tons)	1,911
2019	1	NC	Combined Heat and Power, Electric Power	Petroleum (Barrels)	39
2019	1	NC	Electric Generators, Independent Power Producers	Coal (Short Tons)	1,513
2019	1	NC	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	4,690,247
2019	1	NC	Electric Generators, Independent Power Producers	Petroleum (Barrels)	3,107
2019	1	NC	Electric Generators, Electric Utilities	Coal (Short Tons)	965,275
2019	1	NC	Electric Generators, Electric Utilities	Natural Gas (Mcf)	20,345,465
2019	1	NC	Electric Generators, Electric Utilities	Petroleum (Barrels)	82,574
2019	1	ND	Total Electric Power Industry	Coal (Short Tons)	2,053,129
2019	1	ND	Total Electric Power Industry	Natural Gas (Mcf)	858,620
2019	1	ND	Total Electric Power Industry	Other Gases (Billion Btu)	62
2019	1	ND	Total Electric Power Industry	Petroleum (Barrels)	8,923
2019	1	ND	Combined Heat and Power, Industrial Power	Coal (Short Tons)	3,240
2019	1	ND	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	11,157
2019	1	ND	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	62
2019	1	ND	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	1	ND	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	15
2019	1	ND	Electric Generators, Electric Utilities	Coal (Short Tons)	2,049,889
2019	1	ND	Electric Generators, Electric Utilities	Natural Gas (Mcf)	847,463
2019	1	ND	Electric Generators, Electric Utilities	Petroleum (Barrels)	8,908
2019	1	NE	Total Electric Power Industry	Coal (Short Tons)	1,356,179
2019	1	NE	Total Electric Power Industry	Natural Gas (Mcf)	415,464
2019	1	NE	Total Electric Power Industry	Petroleum (Barrels)	5,108
2019	1	NE	Combined Heat and Power, Industrial Power	Coal (Short Tons)	39,186
2019	1	NE	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	0
2019	1	NE	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	1,628
2019	1	NE	Electric Generators, Electric Utilities	Coal (Short Tons)	1,316,993
2019	1	NE	Electric Generators, Electric Utilities	Natural Gas (Mcf)	413,836
2019	1	NE	Electric Generators, Electric Utilities	Petroleum (Barrels)	5,108
2019	1	NH	Total Electric Power Industry	Coal (Short Tons)	51,935
2019	1	NH	Total Electric Power Industry	Natural Gas (Mcf)	1,267,469
2019	1	NH	Total Electric Power Industry	Petroleum (Barrels)	5,058
2019	1	NH	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	15,356
2019	1	NH	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	1	NH	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	4,455
2019	1	NH	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	1,981
2019	1	NH	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	1,246,993
2019	1	NH	Electric Generators, Independent Power Producers	Petroleum (Barrels)	1,723
2019	1	NH	Electric Generators, Electric Utilities	Coal (Short Tons)	51,935
2019	1	NH	Electric Generators, Electric Utilities	Natural Gas (Mcf)	665
2019	1	NH	Electric Generators, Electric Utilities	Petroleum (Barrels)	1,354
2019	1	NJ	Total Electric Power Industry	Coal (Short Tons)	45,328
2019	1	NJ	Total Electric Power Industry	Natural Gas (Mcf)	20,946,063
2019	1	NJ	Total Electric Power Industry	Other Gases (Billion Btu)	102
2019	1	NJ	Total Electric Power Industry	Petroleum (Barrels)	62,626
2019	1	NJ	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	175,320
2019	1	NJ	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	102
2019	1	NJ	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	3,843
2019	1	NJ	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	62,493
2019	1	NJ	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	250
2019	1	NJ	Combined Heat and Power, Electric Power	Coal (Short Tons)	45,328
2019	1	NJ	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	2,986,567
2019	1	NJ	Combined Heat and Power, Electric Power	Petroleum (Barrels)	18,674
2019	1	NJ	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2019	1	NJ	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	17,661,683
2019	1	NJ	Electric Generators, Independent Power Producers	Petroleum (Barrels)	37,367
2019	1	NJ	Electric Generators, Electric Utilities	Coal (Short Tons)	0
2019	1	NJ	Electric Generators, Electric Utilities	Natural Gas (Mcf)	60,000
2019	1	NJ	Electric Generators, Electric Utilities	Petroleum (Barrels)	2,492
2019	1	NM	Total Electric Power Industry	Coal (Short Tons)	734,591
2019	1	NM	Total Electric Power Industry	Geothermal (Billion Btu)	46
2019	1	NM	Total Electric Power Industry	Natural Gas (Mcf)	7,745,853
2019	1	NM	Total Electric Power Industry	Petroleum (Barrels)	9,794
2019	1	NM	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	0
2019	1	NM	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	1	NM	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	46,329
2019	1	NM	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	21,934
2019	1	NM	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	46
2019	1	NM	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	2,765,334
2019	1	NM	Electric Generators, Electric Utilities	Coal (Short Tons)	734,591
2019	1	NM	Electric Generators, Electric Utilities	Natural Gas (Mcf)	4,912,256
2019	1	NM	Electric Generators, Electric Utilities	Petroleum (Barrels)	9,794
2019	1	NV	Total Electric Power Industry	Coal (Short Tons)	210,012
2019	1	NV	Total Electric Power Industry	Geothermal (Billion Btu)	3,057
2019	1	NV	Total Electric Power Industry	Natural Gas (Mcf)	14,182,291
2019	1	NV	Total Electric Power Industry	Other Gases (Billion Btu)	0
2019	1	NV	Total Electric Power Industry	Petroleum (Barrels)	1,750
2019	1	NV	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	109,555
2019	1	NV	Combined Heat and Power, Commercial Power	Geothermal (Billion Btu)	383
2019	1	NV	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	19,297
2019	1	NV	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	1,337,617
2019	1	NV	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	0
2019	1	NV	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2019	1	NV	Electric Generators, Independent Power Producers	Coal (Short Tons)	57,817
2019	1	NV	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	2,673
2019	1	NV	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	236
2019	1	NV	Electric Generators, Independent Power Producers	Petroleum (Barrels)	577
2019	1	NV	Electric Generators, Electric Utilities	Coal (Short Tons)	152,195
2019	1	NV	Electric Generators, Electric Utilities	Natural Gas (Mcf)	12,715,586
2019	1	NV	Electric Generators, Electric Utilities	Petroleum (Barrels)	1,173
2019	1	NY	Total Electric Power Industry	Coal (Short Tons)	89,869
2019	1	NY	Total Electric Power Industry	Natural Gas (Mcf)	28,688,199
2019	1	NY	Total Electric Power Industry	Other Gases (Billion Btu)	0
2019	1	NY	Total Electric Power Industry	Petroleum (Barrels)	409,857
2019	1	NY	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2019	1	NY	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	340,680
2019	1	NY	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	0
2019	1	NY	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	4,042
2019	1	NY	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2019	1	NY	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	539,837
2019	1	NY	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	1,701
2019	1	NY	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	6,854,408
2019	1	NY	Combined Heat and Power, Electric Power	Petroleum (Barrels)	17,357
2019	1	NY	Electric Generators, Independent Power Producers	Coal (Short Tons)	89,869
2019	1	NY	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	14,139,220
2019	1	NY	Electric Generators, Independent Power Producers	Petroleum (Barrels)	177,389
2019	1	NY	Electric Generators, Electric Utilities	Coal (Short Tons)	0
2019	1	NY	Electric Generators, Electric Utilities	Natural Gas (Mcf)	6,814,054
2019	1	NY	Electric Generators, Electric Utilities	Petroleum (Barrels)	209,368
2019	1	OH	Total Electric Power Industry	Coal (Short Tons)	2,204,854
2019	1	OH	Total Electric Power Industry	Natural Gas (Mcf)	29,160,837
2019	1	OH	Total Electric Power Industry	Other Gases (Billion Btu)	334
2019	1	OH	Total Electric Power Industry	Petroleum (Barrels)	231,696
2019	1	OH	Combined Heat and Power, Industrial Power	Coal (Short Tons)	98
2019	1	OH	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	115,627
2019	1	OH	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	81
2019	1	OH	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	586
2019	1	OH	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2019	1	OH	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	96,007
2019	1	OH	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	22
2019	1	OH	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2019	1	OH	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	75,824
2019	1	OH	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	253
2019	1	OH	Electric Generators, Independent Power Producers	Coal (Short Tons)	1,940,971
2019	1	OH	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	22,607,201
2019	1	OH	Electric Generators, Independent Power Producers	Petroleum (Barrels)	228,874
2019	1	OH	Electric Generators, Electric Utilities	Coal (Short Tons)	263,785
2019	1	OH	Electric Generators, Electric Utilities	Natural Gas (Mcf)	6,266,178
2019	1	OH	Electric Generators, Electric Utilities	Petroleum (Barrels)	2,214
2019	1	OK	Total Electric Power Industry	Coal (Short Tons)	710,308
2019	1	OK	Total Electric Power Industry	Natural Gas (Mcf)	25,369,313
2019	1	OK	Total Electric Power Industry	Petroleum (Barrels)	3,166
2019	1	OK	Combined Heat and Power, Industrial Power	Coal (Short Tons)	7,037
2019	1	OK	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	302,280
2019	1	OK	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	185
2019	1	OK	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	0
2019	1	OK	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2019	1	OK	Combined Heat and Power, Electric Power	Coal (Short Tons)	39,245
2019	1	OK	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	36,442
2019	1	OK	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	9,586,586
2019	1	OK	Electric Generators, Electric Utilities	Coal (Short Tons)	664,026
2019	1	OK	Electric Generators, Electric Utilities	Natural Gas (Mcf)	15,444,005
2019	1	OK	Electric Generators, Electric Utilities	Petroleum (Barrels)	2,981
2019	1	OR	Total Electric Power Industry	Coal (Short Tons)	231,498
2019	1	OR	Total Electric Power Industry	Geothermal (Billion Btu)	117
2019	1	OR	Total Electric Power Industry	Natural Gas (Mcf)	13,794,857
2019	1	OR	Total Electric Power Industry	Petroleum (Barrels)	916
2019	1	OR	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	43,702
2019	1	OR	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2019	1	OR	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	17,782
2019	1	OR	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2019	1	OR	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	4,146,116
2019	1	OR	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	117
2019	1	OR	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	3,033,364
2019	1	OR	Electric Generators, Electric Utilities	Coal (Short Tons)	231,498
2019	1	OR	Electric Generators, Electric Utilities	Geothermal (Billion Btu)	0
2019	1	OR	Electric Generators, Electric Utilities	Natural Gas (Mcf)	6,553,893
2019	1	OR	Electric Generators, Electric Utilities	Petroleum (Barrels)	916
2019	1	PA	Total Electric Power Industry	Coal (Short Tons)	2,435,879
2019	1	PA	Total Electric Power Industry	Natural Gas (Mcf)	52,378,757
2019	1	PA	Total Electric Power Industry	Other Gases (Billion Btu)	253
2019	1	PA	Total Electric Power Industry	Petroleum (Barrels)	99,845
2019	1	PA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	3,541
2019	1	PA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	769,050
2019	1	PA	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	253
2019	1	PA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	8,129
2019	1	PA	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2019	1	PA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	66,344
2019	1	PA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	674
2019	1	PA	Combined Heat and Power, Electric Power	Coal (Short Tons)	383,835
2019	1	PA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	2,901,609
2019	1	PA	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	0
2019	1	PA	Combined Heat and Power, Electric Power	Petroleum (Barrels)	19,021
2019	1	PA	Electric Generators, Independent Power Producers	Coal (Short Tons)	2,048,503
2019	1	PA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	48,639,158
2019	1	PA	Electric Generators, Independent Power Producers	Other Gases (Billion Btu)	0
2019	1	PA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	71,957
2019	1	PA	Electric Generators, Electric Utilities	Coal (Short Tons)	0
2019	1	PA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	2,596
2019	1	PA	Electric Generators, Electric Utilities	Petroleum (Barrels)	64
2019	1	RI	Total Electric Power Industry	Coal (Short Tons)	0
2019	1	RI	Total Electric Power Industry	Natural Gas (Mcf)	3,688,379
2019	1	RI	Total Electric Power Industry	Petroleum (Barrels)	6,687
2019	1	RI	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	130,834
2019	1	RI	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	4
2019	1	RI	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	14,272
2019	1	RI	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	614
2019	1	RI	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2019	1	RI	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	3,543,273
2019	1	RI	Electric Generators, Independent Power Producers	Petroleum (Barrels)	6,063
2019	1	RI	Electric Generators, Electric Utilities	Petroleum (Barrels)	6
2019	1	SC	Total Electric Power Industry	Coal (Short Tons)	692,714
2019	1	SC	Total Electric Power Industry	Natural Gas (Mcf)	12,188,081
2019	1	SC	Total Electric Power Industry	Petroleum (Barrels)	26,351
2019	1	SC	Combined Heat and Power, Industrial Power	Coal (Short Tons)	500
2019	1	SC	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	72,345
