YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	GENERATION (Megawatthours)
2019	10	MO	Electric Generators, Independent Power Producers	Other Biomass	3,050
2019	10	MO	Electric Generators, Independent Power Producers	Wind	263,548
2019	10	MO	Electric Generators, Electric Utilities	Total	5,101,291
2019	10	MO	Electric Generators, Electric Utilities	Coal	3,781,533
2019	10	MO	Electric Generators, Electric Utilities	Pumped Storage	-2,906
2019	10	MO	Electric Generators, Electric Utilities	Hydroelectric Conventional	2,430
2019	10	MO	Electric Generators, Electric Utilities	Natural Gas	399,277
2019	10	MO	Electric Generators, Electric Utilities	Nuclear	913,456
2019	10	MO	Electric Generators, Electric Utilities	Other	0
2019	10	MO	Electric Generators, Electric Utilities	Petroleum	4,793
2019	10	MO	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	349
2019	10	MO	Electric Generators, Electric Utilities	Other Biomass	2,359
2019	10	MO	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	0
2019	10	MS	Total Electric Power Industry	Total	5,545,041
2019	10	MS	Total Electric Power Industry	Coal	308,189
2019	10	MS	Total Electric Power Industry	Natural Gas	4,036,831
2019	10	MS	Total Electric Power Industry	Nuclear	1,056,678
2019	10	MS	Total Electric Power Industry	Other	0
2019	10	MS	Total Electric Power Industry	Petroleum	490
2019	10	MS	Total Electric Power Industry	Solar Thermal and Photovoltaic	21,032
2019	10	MS	Total Electric Power Industry	Other Biomass	1,512
2019	10	MS	Total Electric Power Industry	Wood and Wood Derived Fuels	120,309
2019	10	MS	Combined Heat and Power, Industrial Power	Total	157,720
2019	10	MS	Combined Heat and Power, Industrial Power	Coal	0
2019	10	MS	Combined Heat and Power, Industrial Power	Natural Gas	36,789
2019	10	MS	Combined Heat and Power, Industrial Power	Other	0
2019	10	MS	Combined Heat and Power, Industrial Power	Petroleum	65
2019	10	MS	Combined Heat and Power, Industrial Power	Other Biomass	557
2019	10	MS	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	120,309
2019	10	MS	Combined Heat and Power, Commercial Power	Total	0
2019	10	MS	Combined Heat and Power, Commercial Power	Natural Gas	0
2019	10	MS	Electric Generators, Independent Power Producers	Total	266,247
2019	10	MS	Electric Generators, Independent Power Producers	Coal	158,092
2019	10	MS	Electric Generators, Independent Power Producers	Natural Gas	86,168
2019	10	MS	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	21,032
2019	10	MS	Electric Generators, Independent Power Producers	Other Biomass	955
2019	10	MS	Electric Generators, Electric Utilities	Total	5,121,074
2019	10	MS	Electric Generators, Electric Utilities	Coal	150,097
2019	10	MS	Electric Generators, Electric Utilities	Natural Gas	3,913,874
2019	10	MS	Electric Generators, Electric Utilities	Nuclear	1,056,678
2019	10	MS	Electric Generators, Electric Utilities	Petroleum	425
2019	10	MT	Total Electric Power Industry	Total	1,932,779
2019	10	MT	Total Electric Power Industry	Coal	1,034,010
2019	10	MT	Total Electric Power Industry	Hydroelectric Conventional	576,228
2019	10	MT	Total Electric Power Industry	Natural Gas	46,385
2019	10	MT	Total Electric Power Industry	Other Gases	272
2019	10	MT	Total Electric Power Industry	Other	23,860
2019	10	MT	Total Electric Power Industry	Petroleum	12,728
2019	10	MT	Total Electric Power Industry	Solar Thermal and Photovoltaic	2,629
2019	10	MT	Total Electric Power Industry	Wind	235,027
2019	10	MT	Total Electric Power Industry	Wood and Wood Derived Fuels	1,641
2019	10	MT	Combined Heat and Power, Industrial Power	Total	3,066
2019	10	MT	Combined Heat and Power, Industrial Power	Coal	975
2019	10	MT	Combined Heat and Power, Industrial Power	Natural Gas	450
2019	10	MT	Combined Heat and Power, Industrial Power	Other Gases	0
2019	10	MT	Combined Heat and Power, Industrial Power	Petroleum	0
2019	10	MT	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	1,641
2019	10	MT	Combined Heat and Power, Electric Power	Total	9,908
2019	10	MT	Combined Heat and Power, Electric Power	Other Gases	272
2019	10	MT	Combined Heat and Power, Electric Power	Petroleum	9,636
2019	10	MT	Electric Generators, Independent Power Producers	Total	1,276,808
2019	10	MT	Electric Generators, Independent Power Producers	Coal	1,012,851
2019	10	MT	Electric Generators, Independent Power Producers	Hydroelectric Conventional	6,899
2019	10	MT	Electric Generators, Independent Power Producers	Natural Gas	13,943
2019	10	MT	Electric Generators, Independent Power Producers	Other	23,860
2019	10	MT	Electric Generators, Independent Power Producers	Petroleum	3,019
2019	10	MT	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	2,629
2019	10	MT	Electric Generators, Independent Power Producers	Wind	213,607
2019	10	MT	Electric Generators, Electric Utilities	Total	642,997
2019	10	MT	Electric Generators, Electric Utilities	Coal	20,184
2019	10	MT	Electric Generators, Electric Utilities	Hydroelectric Conventional	569,330
2019	10	MT	Electric Generators, Electric Utilities	Natural Gas	31,991
2019	10	MT	Electric Generators, Electric Utilities	Petroleum	73
2019	10	MT	Electric Generators, Electric Utilities	Wind	21,420
2019	10	NC	Total Electric Power Industry	Total	9,982,424
2019	10	NC	Total Electric Power Industry	Coal	1,925,162
2019	10	NC	Total Electric Power Industry	Pumped Storage	0
2019	10	NC	Total Electric Power Industry	Hydroelectric Conventional	312,276
2019	10	NC	Total Electric Power Industry	Natural Gas	3,481,243
2019	10	NC	Total Electric Power Industry	Nuclear	3,377,339
2019	10	NC	Total Electric Power Industry	Other	44,760
2019	10	NC	Total Electric Power Industry	Petroleum	13,638
2019	10	NC	Total Electric Power Industry	Solar Thermal and Photovoltaic	574,726
2019	10	NC	Total Electric Power Industry	Other Biomass	50,964
2019	10	NC	Total Electric Power Industry	Wind	42,366
2019	10	NC	Total Electric Power Industry	Wood and Wood Derived Fuels	159,951
2019	10	NC	Combined Heat and Power, Industrial Power	Total	148,311
2019	10	NC	Combined Heat and Power, Industrial Power	Coal	11,171
2019	10	NC	Combined Heat and Power, Industrial Power	Hydroelectric Conventional	626
2019	10	NC	Combined Heat and Power, Industrial Power	Natural Gas	13,677
2019	10	NC	Combined Heat and Power, Industrial Power	Other	19,066
2019	10	NC	Combined Heat and Power, Industrial Power	Petroleum	865
2019	10	NC	Combined Heat and Power, Industrial Power	Other Biomass	0
2019	10	NC	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	102,906
2019	10	NC	Combined Heat and Power, Commercial Power	Total	19,025
2019	10	NC	Combined Heat and Power, Commercial Power	Coal	1,779
2019	10	NC	Combined Heat and Power, Commercial Power	Hydroelectric Conventional	236
2019	10	NC	Combined Heat and Power, Commercial Power	Natural Gas	7,888
2019	10	NC	Combined Heat and Power, Commercial Power	Petroleum	47
2019	10	NC	Combined Heat and Power, Commercial Power	Solar Thermal and Photovoltaic	8,496
2019	10	NC	Combined Heat and Power, Commercial Power	Other Biomass	579
2019	10	NC	Combined Heat and Power, Electric Power	Total	56,382
2019	10	NC	Combined Heat and Power, Electric Power	Coal	4,467
2019	10	NC	Combined Heat and Power, Electric Power	Other	16,202
2019	10	NC	Combined Heat and Power, Electric Power	Petroleum	31
2019	10	NC	Combined Heat and Power, Electric Power	Other Biomass	5,715
2019	10	NC	Combined Heat and Power, Electric Power	Wood and Wood Derived Fuels	29,968
2019	10	NC	Electric Generators, Independent Power Producers	Total	1,317,834
2019	10	NC	Electric Generators, Independent Power Producers	Coal	3,221
2019	10	NC	Electric Generators, Independent Power Producers	Hydroelectric Conventional	1,368
2019	10	NC	Electric Generators, Independent Power Producers	Natural Gas	667,267
2019	10	NC	Electric Generators, Independent Power Producers	Other	9,493
2019	10	NC	Electric Generators, Independent Power Producers	Petroleum	732
2019	10	NC	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	521,643
2019	10	NC	Electric Generators, Independent Power Producers	Other Biomass	44,669
2019	10	NC	Electric Generators, Independent Power Producers	Wind	42,366
2019	10	NC	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	27,076
2019	10	NC	Electric Generators, Electric Utilities	Total	8,440,871
2019	10	NC	Electric Generators, Electric Utilities	Coal	1,904,524
2019	10	NC	Electric Generators, Electric Utilities	Pumped Storage	0
2019	10	NC	Electric Generators, Electric Utilities	Hydroelectric Conventional	310,046
2019	10	NC	Electric Generators, Electric Utilities	Natural Gas	2,792,412
2019	10	NC	Electric Generators, Electric Utilities	Nuclear	3,377,339
2019	10	NC	Electric Generators, Electric Utilities	Other	0
2019	10	NC	Electric Generators, Electric Utilities	Petroleum	11,963
2019	10	NC	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	44,587
2019	10	ND	Total Electric Power Industry	Total	3,163,088
2019	10	ND	Total Electric Power Industry	Coal	1,753,602
2019	10	ND	Total Electric Power Industry	Hydroelectric Conventional	167,097
2019	10	ND	Total Electric Power Industry	Natural Gas	109,242
2019	10	ND	Total Electric Power Industry	Other Gases	4,323
2019	10	ND	Total Electric Power Industry	Other	4,369
2019	10	ND	Total Electric Power Industry	Petroleum	2,346
2019	10	ND	Total Electric Power Industry	Other Biomass	385
2019	10	ND	Total Electric Power Industry	Wind	1,121,725
2019	10	ND	Combined Heat and Power, Industrial Power	Total	13,582
2019	10	ND	Combined Heat and Power, Industrial Power	Coal	8,240
2019	10	ND	Combined Heat and Power, Industrial Power	Natural Gas	634
2019	10	ND	Combined Heat and Power, Industrial Power	Other Gases	4,323
2019	10	ND	Combined Heat and Power, Industrial Power	Petroleum	0
2019	10	ND	Combined Heat and Power, Industrial Power	Other Biomass	385
2019	10	ND	Combined Heat and Power, Commercial Power	Total	263
2019	10	ND	Combined Heat and Power, Commercial Power	Petroleum	0
2019	10	ND	Combined Heat and Power, Commercial Power	Wind	263
2019	10	ND	Electric Generators, Independent Power Producers	Total	704,272
2019	10	ND	Electric Generators, Independent Power Producers	Wind	704,272
2019	10	ND	Electric Generators, Electric Utilities	Total	2,444,971
2019	10	ND	Electric Generators, Electric Utilities	Coal	1,745,362
2019	10	ND	Electric Generators, Electric Utilities	Hydroelectric Conventional	167,097
2019	10	ND	Electric Generators, Electric Utilities	Natural Gas	108,608
2019	10	ND	Electric Generators, Electric Utilities	Other	4,369
2019	10	ND	Electric Generators, Electric Utilities	Petroleum	2,346
2019	10	ND	Electric Generators, Electric Utilities	Wind	417,190
2019	10	NE	Total Electric Power Industry	Total	2,974,952
2019	10	NE	Total Electric Power Industry	Coal	1,400,780
2019	10	NE	Total Electric Power Industry	Hydroelectric Conventional	71,048
2019	10	NE	Total Electric Power Industry	Natural Gas	92,284
2019	10	NE	Total Electric Power Industry	Nuclear	599,121
2019	10	NE	Total Electric Power Industry	Other	0
2019	10	NE	Total Electric Power Industry	Petroleum	1,483
2019	10	NE	Total Electric Power Industry	Solar Thermal and Photovoltaic	2,637
2019	10	NE	Total Electric Power Industry	Other Biomass	6,509
2019	10	NE	Total Electric Power Industry	Wind	801,091
2019	10	NE	Total Electric Power Industry	Wood and Wood Derived Fuels	0
2019	10	NE	Combined Heat and Power, Industrial Power	Total	23,929
2019	10	NE	Combined Heat and Power, Industrial Power	Coal	23,929
2019	10	NE	Combined Heat and Power, Industrial Power	Natural Gas	0
2019	10	NE	Combined Heat and Power, Industrial Power	Other	0
2019	10	NE	Combined Heat and Power, Industrial Power	Other Biomass	0
2019	10	NE	Combined Heat and Power, Industrial Power	Wood and Wood Derived Fuels	0
2019	10	NE	Combined Heat and Power, Commercial Power	Total	1,635
2019	10	NE	Combined Heat and Power, Commercial Power	Natural Gas	191
2019	10	NE	Combined Heat and Power, Commercial Power	Other Biomass	1,444
2019	10	NE	Electric Generators, Independent Power Producers	Total	775,124
2019	10	NE	Electric Generators, Independent Power Producers	Solar Thermal and Photovoltaic	1,955
2019	10	NE	Electric Generators, Independent Power Producers	Wind	773,169
2019	10	NE	Electric Generators, Electric Utilities	Total	2,174,264
2019	10	NE	Electric Generators, Electric Utilities	Coal	1,376,851
2019	10	NE	Electric Generators, Electric Utilities	Hydroelectric Conventional	71,048
2019	10	NE	Electric Generators, Electric Utilities	Natural Gas	92,093
2019	10	NE	Electric Generators, Electric Utilities	Nuclear	599,121
2019	10	NE	Electric Generators, Electric Utilities	Petroleum	1,483
2019	10	NE	Electric Generators, Electric Utilities	Solar Thermal and Photovoltaic	682
2019	10	NE	Electric Generators, Electric Utilities	Other Biomass	5,065
2019	10	NE	Electric Generators, Electric Utilities	Wind	27,922
2019	10	NH	Total Electric Power Industry	Total	1,603,147
2019	10	NH	Total Electric Power Industry	Coal	6,477
2019	10	NH	Total Electric Power Industry	Hydroelectric Conventional	44,151
2019	10	NH	Total Electric Power Industry	Natural Gas	491,893
2019	10	NH	Total Electric Power Industry	Nuclear	926,621
2019	10	NH	Total Electric Power Industry	Other	4,582
2019	10	NH	Total Electric Power Industry	Petroleum	1,746
2019	10	NH	Total Electric Power Industry	Other Biomass	11,646
2019	10	NH	Total Electric Power Industry	Wind	34,167
2019	10	NH	Total Electric Power Industry	Wood and Wood Derived Fuels	81,863
2019	10	NH	Combined Heat and Power, Industrial Power	Total	2,561
2019	10	NH	Combined Heat and Power, Industrial Power	Natural Gas	2,561
2019	10	NH	Combined Heat and Power, Industrial Power	Petroleum	0
2019	10	NH	Combined Heat and Power, Commercial Power	Total	6,036
2019	10	NH	Combined Heat and Power, Commercial Power	Natural Gas	895
2019	10	NH	Combined Heat and Power, Commercial Power	Petroleum	1,045
2019	10	NH	Combined Heat and Power, Commercial Power	Other Biomass	4,096
2019	10	NH	Electric Generators, Independent Power Producers	Total	1,561,496
2019	10	NH	Electric Generators, Independent Power Producers	Hydroelectric Conventional	18,795
2019	10	NH	Electric Generators, Independent Power Producers	Natural Gas	488,313
2019	10	NH	Electric Generators, Independent Power Producers	Nuclear	926,621
2019	10	NH	Electric Generators, Independent Power Producers	Other	4,582
2019	10	NH	Electric Generators, Independent Power Producers	Petroleum	21
2019	10	NH	Electric Generators, Independent Power Producers	Other Biomass	7,551
2019	10	NH	Electric Generators, Independent Power Producers	Wind	34,167
2019	10	NH	Electric Generators, Independent Power Producers	Wood and Wood Derived Fuels	81,446
2019	10	NH	Electric Generators, Electric Utilities	Total	33,054
2019	10	NH	Electric Generators, Electric Utilities	Coal	6,477
2019	10	NH	Electric Generators, Electric Utilities	Hydroelectric Conventional	25,355
2019	10	NH	Electric Generators, Electric Utilities	Natural Gas	124
2019	10	NH	Electric Generators, Electric Utilities	Petroleum	680
2019	10	NH	Electric Generators, Electric Utilities	Other Biomass	0
2019	10	NH	Electric Generators, Electric Utilities	Wood and Wood Derived Fuels	417
2019	10	NJ	Total Electric Power Industry	Total	5,715,357
2019	10	NJ	Total Electric Power Industry	Coal	83,529
2019	10	NJ	Total Electric Power Industry	Pumped Storage	0
2019	10	NJ	Total Electric Power Industry	Hydroelectric Conventional	288
2019	10	NJ	Total Electric Power Industry	Natural Gas	3,353,416
2019	10	NJ	Total Electric Power Industry	Nuclear	2,031,542
2019	10	NJ	Total Electric Power Industry	Other Gases	19,205
2019	10	NJ	Total Electric Power Industry	Other	54,505
2019	10	NJ	Total Electric Power Industry	Petroleum	8,749
2019	10	NJ	Total Electric Power Industry	Solar Thermal and Photovoltaic	95,249
2019	10	NJ	Total Electric Power Industry	Other Biomass	66,850
2019	10	NJ	Total Electric Power Industry	Wind	2,024
2019	10	NJ	Combined Heat and Power, Industrial Power	Total	62,175
2019	10	NJ	Combined Heat and Power, Industrial Power	Natural Gas	29,683
2019	10	NJ	Combined Heat and Power, Industrial Power	Other Gases	19,205
