U.S. Department of Energy, The Energy Information Administration (EIA)					
Monthly Fuel Consumption Data by State, Producer Sector and Energy Source; Months Through December 2017					
Sources: EIA-923 Report					
					
YEAR	MONTH	STATE	TYPE OF PRODUCER	ENERGY SOURCE	CONSUMPTION
2017	1	MN	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	34
2017	1	MN	Combined Heat and Power, Commercial Power	Coal (Short Tons)	666
2017	1	MN	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	83,700
2017	1	MN	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	228
2017	1	MN	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	188,834
2017	1	MN	Combined Heat and Power, Electric Power	Petroleum (Barrels)	138
2017	1	MN	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	501,411
2017	1	MN	Electric Generators, Independent Power Producers	Petroleum (Barrels)	905
2017	1	MN	Electric Generators, Electric Utilities	Coal (Short Tons)	1,387,371
2017	1	MN	Electric Generators, Electric Utilities	Natural Gas (Mcf)	3,983,262
2017	1	MN	Electric Generators, Electric Utilities	Petroleum (Barrels)	6,063
2017	1	MO	Total Electric Power Industry	Coal (Short Tons)	3,715,368
2017	1	MO	Total Electric Power Industry	Natural Gas (Mcf)	2,531,191
2017	1	MO	Total Electric Power Industry	Petroleum (Barrels)	11,271
2017	1	MO	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2017	1	MO	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	18,830
2017	1	MO	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	1	MO	Combined Heat and Power, Commercial Power	Coal (Short Tons)	1,326
2017	1	MO	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	13,602
2017	1	MO	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	4
2017	1	MO	Combined Heat and Power, Electric Power	Coal (Short Tons)	123
2017	1	MO	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	22,885
2017	1	MO	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	1	MO	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2017	1	MO	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	797,047
2017	1	MO	Electric Generators, Independent Power Producers	Petroleum (Barrels)	0
2017	1	MO	Electric Generators, Electric Utilities	Coal (Short Tons)	3,713,919
2017	1	MO	Electric Generators, Electric Utilities	Natural Gas (Mcf)	1,678,827
2017	1	MO	Electric Generators, Electric Utilities	Petroleum (Barrels)	11,267
2017	1	MS	Total Electric Power Industry	Coal (Short Tons)	371,658
2017	1	MS	Total Electric Power Industry	Natural Gas (Mcf)	25,736,157
2017	1	MS	Total Electric Power Industry	Petroleum (Barrels)	4,806
2017	1	MS	Combined Heat and Power, Industrial Power	Coal (Short Tons)	0
2017	1	MS	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	173,431
2017	1	MS	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	129
2017	1	MS	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	14,961
2017	1	MS	Electric Generators, Independent Power Producers	Coal (Short Tons)	182,633
2017	1	MS	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	2,533,703
2017	1	MS	Electric Generators, Electric Utilities	Coal (Short Tons)	189,025
2017	1	MS	Electric Generators, Electric Utilities	Natural Gas (Mcf)	23,014,062
2017	1	MS	Electric Generators, Electric Utilities	Petroleum (Barrels)	4,677
2017	1	MT	Total Electric Power Industry	Coal (Short Tons)	953,955
2017	1	MT	Total Electric Power Industry	Natural Gas (Mcf)	407,743
2017	1	MT	Total Electric Power Industry	Other Gases (Billion Btu)	15
2017	1	MT	Total Electric Power Industry	Petroleum (Barrels)	79,693
2017	1	MT	Combined Heat and Power, Industrial Power	Coal (Short Tons)	420
2017	1	MT	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	3,416
2017	1	MT	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	0
2017	1	MT	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	1	MT	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	15
2017	1	MT	Combined Heat and Power, Electric Power	Petroleum (Barrels)	73,222
2017	1	MT	Electric Generators, Independent Power Producers	Coal (Short Tons)	926,794
2017	1	MT	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	81,260
2017	1	MT	Electric Generators, Independent Power Producers	Petroleum (Barrels)	6,265
2017	1	MT	Electric Generators, Electric Utilities	Coal (Short Tons)	26,741
2017	1	MT	Electric Generators, Electric Utilities	Natural Gas (Mcf)	323,067
2017	1	MT	Electric Generators, Electric Utilities	Petroleum (Barrels)	206
2017	1	NC	Total Electric Power Industry	Coal (Short Tons)	1,156,320
2017	1	NC	Total Electric Power Industry	Natural Gas (Mcf)	22,065,216
2017	1	NC	Total Electric Power Industry	Petroleum (Barrels)	58,368
2017	1	NC	Combined Heat and Power, Industrial Power	Coal (Short Tons)	3,491
2017	1	NC	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	47,206
2017	1	NC	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	852
2017	1	NC	Combined Heat and Power, Commercial Power	Coal (Short Tons)	1,688
2017	1	NC	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	4,641
2017	1	NC	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	27
2017	1	NC	Combined Heat and Power, Electric Power	Coal (Short Tons)	2,899
2017	1	NC	Combined Heat and Power, Electric Power	Petroleum (Barrels)	949
2017	1	NC	Electric Generators, Independent Power Producers	Coal (Short Tons)	1,949
2017	1	NC	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	2,515,227
2017	1	NC	Electric Generators, Independent Power Producers	Petroleum (Barrels)	1,793
2017	1	NC	Electric Generators, Electric Utilities	Coal (Short Tons)	1,146,293
2017	1	NC	Electric Generators, Electric Utilities	Natural Gas (Mcf)	19,498,142
2017	1	NC	Electric Generators, Electric Utilities	Petroleum (Barrels)	54,747
2017	1	ND	Total Electric Power Industry	Coal (Short Tons)	1,927,292
2017	1	ND	Total Electric Power Industry	Natural Gas (Mcf)	808,176
2017	1	ND	Total Electric Power Industry	Other Gases (Billion Btu)	52
2017	1	ND	Total Electric Power Industry	Petroleum (Barrels)	13,708
2017	1	ND	Combined Heat and Power, Industrial Power	Coal (Short Tons)	3,205
2017	1	ND	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	0
2017	1	ND	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	52
2017	1	ND	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	1	ND	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	7
2017	1	ND	Electric Generators, Electric Utilities	Coal (Short Tons)	1,924,087
2017	1	ND	Electric Generators, Electric Utilities	Natural Gas (Mcf)	808,176
2017	1	ND	Electric Generators, Electric Utilities	Petroleum (Barrels)	13,701
2017	1	NE	Total Electric Power Industry	Coal (Short Tons)	1,282,252
2017	1	NE	Total Electric Power Industry	Natural Gas (Mcf)	275,415
2017	1	NE	Total Electric Power Industry	Petroleum (Barrels)	1,575
2017	1	NE	Combined Heat and Power, Industrial Power	Coal (Short Tons)	33,618
2017	1	NE	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	22
2017	1	NE	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	2,678
2017	1	NE	Electric Generators, Electric Utilities	Coal (Short Tons)	1,248,634
2017	1	NE	Electric Generators, Electric Utilities	Natural Gas (Mcf)	272,715
2017	1	NE	Electric Generators, Electric Utilities	Petroleum (Barrels)	1,575
2017	1	NH	Total Electric Power Industry	Coal (Short Tons)	18,861
2017	1	NH	Total Electric Power Industry	Natural Gas (Mcf)	1,124,191
2017	1	NH	Total Electric Power Industry	Petroleum (Barrels)	4,882
2017	1	NH	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	13,879
2017	1	NH	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	1	NH	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	6,666
2017	1	NH	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	1,697
2017	1	NH	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	1,102,637
2017	1	NH	Electric Generators, Independent Power Producers	Petroleum (Barrels)	134
2017	1	NH	Electric Generators, Electric Utilities	Coal (Short Tons)	18,861
2017	1	NH	Electric Generators, Electric Utilities	Natural Gas (Mcf)	1,009
2017	1	NH	Electric Generators, Electric Utilities	Petroleum (Barrels)	3,051
2017	1	NJ	Total Electric Power Industry	Coal (Short Tons)	54,888
2017	1	NJ	Total Electric Power Industry	Natural Gas (Mcf)	19,739,595
2017	1	NJ	Total Electric Power Industry	Other Gases (Billion Btu)	100
2017	1	NJ	Total Electric Power Industry	Petroleum (Barrels)	29,045
2017	1	NJ	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	169,859
2017	1	NJ	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	100
2017	1	NJ	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	3,665
2017	1	NJ	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	81,566
2017	1	NJ	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	30
2017	1	NJ	Combined Heat and Power, Electric Power	Coal (Short Tons)	51,039
2017	1	NJ	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	2,528,078
2017	1	NJ	Combined Heat and Power, Electric Power	Petroleum (Barrels)	21,480
2017	1	NJ	Electric Generators, Independent Power Producers	Coal (Short Tons)	3,849
2017	1	NJ	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	16,842,545
2017	1	NJ	Electric Generators, Independent Power Producers	Petroleum (Barrels)	3,806
2017	1	NJ	Electric Generators, Electric Utilities	Coal (Short Tons)	0
2017	1	NJ	Electric Generators, Electric Utilities	Natural Gas (Mcf)	117,547
2017	1	NJ	Electric Generators, Electric Utilities	Petroleum (Barrels)	64
2017	1	NM	Total Electric Power Industry	Coal (Short Tons)	1,105,260
2017	1	NM	Total Electric Power Industry	Geothermal (Billion Btu)	11
2017	1	NM	Total Electric Power Industry	Natural Gas (Mcf)	6,272,442
2017	1	NM	Total Electric Power Industry	Petroleum (Barrels)	11,262
2017	1	NM	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	1,787
2017	1	NM	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	1	NM	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	45,159
2017	1	NM	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	15,475
2017	1	NM	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	11
2017	1	NM	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	2,337,210
2017	1	NM	Electric Generators, Electric Utilities	Coal (Short Tons)	1,105,260
2017	1	NM	Electric Generators, Electric Utilities	Natural Gas (Mcf)	3,872,811
2017	1	NM	Electric Generators, Electric Utilities	Petroleum (Barrels)	11,262
2017	1	NV	Total Electric Power Industry	Coal (Short Tons)	113,799
2017	1	NV	Total Electric Power Industry	Geothermal (Billion Btu)	2,672
2017	1	NV	Total Electric Power Industry	Natural Gas (Mcf)	16,013,957
2017	1	NV	Total Electric Power Industry	Other Gases (Billion Btu)	0
2017	1	NV	Total Electric Power Industry	Petroleum (Barrels)	541
2017	1	NV	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	153,546
2017	1	NV	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	23,545
2017	1	NV	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	1,318,069
2017	1	NV	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	0
2017	1	NV	Combined Heat and Power, Electric Power	Petroleum (Barrels)	0
2017	1	NV	Electric Generators, Independent Power Producers	Coal (Short Tons)	44,474
2017	1	NV	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	2,672
2017	1	NV	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	203
2017	1	NV	Electric Generators, Independent Power Producers	Petroleum (Barrels)	541
2017	1	NV	Electric Generators, Electric Utilities	Coal (Short Tons)	69,325
2017	1	NV	Electric Generators, Electric Utilities	Natural Gas (Mcf)	14,518,594
2017	1	NV	Electric Generators, Electric Utilities	Petroleum (Barrels)	0
2017	1	NY	Total Electric Power Industry	Coal (Short Tons)	45,289
2017	1	NY	Total Electric Power Industry	Natural Gas (Mcf)	29,367,448
2017	1	NY	Total Electric Power Industry	Other Gases (Billion Btu)	0
2017	1	NY	Total Electric Power Industry	Petroleum (Barrels)	89,179
2017	1	NY	Combined Heat and Power, Industrial Power	Coal (Short Tons)	8,561
2017	1	NY	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	184,565
2017	1	NY	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	0
2017	1	NY	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	4,286
2017	1	NY	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2017	1	NY	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	380,614
2017	1	NY	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	1,235
2017	1	NY	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	7,329,080
2017	1	NY	Combined Heat and Power, Electric Power	Petroleum (Barrels)	4,310
2017	1	NY	Electric Generators, Independent Power Producers	Coal (Short Tons)	36,728
2017	1	NY	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	14,616,409
2017	1	NY	Electric Generators, Independent Power Producers	Petroleum (Barrels)	23,419
2017	1	NY	Electric Generators, Electric Utilities	Coal (Short Tons)	0
2017	1	NY	Electric Generators, Electric Utilities	Natural Gas (Mcf)	6,856,780
2017	1	NY	Electric Generators, Electric Utilities	Petroleum (Barrels)	55,929
2017	1	OH	Total Electric Power Industry	Coal (Short Tons)	2,476,275
2017	1	OH	Total Electric Power Industry	Natural Gas (Mcf)	14,975,424
2017	1	OH	Total Electric Power Industry	Other Gases (Billion Btu)	319
2017	1	OH	Total Electric Power Industry	Petroleum (Barrels)	163,928
2017	1	OH	Combined Heat and Power, Industrial Power	Coal (Short Tons)	201
2017	1	OH	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	81,333
2017	1	OH	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	84
2017	1	OH	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	45
2017	1	OH	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2017	1	OH	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	116,943
2017	1	OH	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	3
2017	1	OH	Combined Heat and Power, Electric Power	Coal (Short Tons)	0
2017	1	OH	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	63,419
2017	1	OH	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	235
2017	1	OH	Electric Generators, Independent Power Producers	Coal (Short Tons)	1,998,329
2017	1	OH	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	10,779,859
2017	1	OH	Electric Generators, Independent Power Producers	Petroleum (Barrels)	152,534
2017	1	OH	Electric Generators, Electric Utilities	Coal (Short Tons)	477,745
2017	1	OH	Electric Generators, Electric Utilities	Natural Gas (Mcf)	3,933,870
2017	1	OH	Electric Generators, Electric Utilities	Petroleum (Barrels)	11,346
2017	1	OK	Total Electric Power Industry	Coal (Short Tons)	1,215,760
2017	1	OK	Total Electric Power Industry	Natural Gas (Mcf)	14,236,209
2017	1	OK	Total Electric Power Industry	Petroleum (Barrels)	2,967
2017	1	OK	Combined Heat and Power, Industrial Power	Coal (Short Tons)	16,033
2017	1	OK	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	143,044
2017	1	OK	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	91
2017	1	OK	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	0
2017	1	OK	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2017	1	OK	Combined Heat and Power, Electric Power	Coal (Short Tons)	81,182
2017	1	OK	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	37,292
2017	1	OK	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	4,507,026
2017	1	OK	Electric Generators, Electric Utilities	Coal (Short Tons)	1,118,545
2017	1	OK	Electric Generators, Electric Utilities	Natural Gas (Mcf)	9,548,847
2017	1	OK	Electric Generators, Electric Utilities	Petroleum (Barrels)	2,876
2017	1	OR	Total Electric Power Industry	Coal (Short Tons)	223,242
2017	1	OR	Total Electric Power Industry	Geothermal (Billion Btu)	151
2017	1	OR	Total Electric Power Industry	Natural Gas (Mcf)	10,252,002
2017	1	OR	Total Electric Power Industry	Petroleum (Barrels)	2,591
2017	1	OR	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	47,185
2017	1	OR	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	0
2017	1	OR	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	16,309
2017	1	OR	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	0
2017	1	OR	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	3,530,681
2017	1	OR	Electric Generators, Independent Power Producers	Geothermal (Billion Btu)	149
2017	1	OR	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	2,980,436
2017	1	OR	Electric Generators, Electric Utilities	Coal (Short Tons)	223,242
2017	1	OR	Electric Generators, Electric Utilities	Geothermal (Billion Btu)	2
2017	1	OR	Electric Generators, Electric Utilities	Natural Gas (Mcf)	3,677,391
2017	1	OR	Electric Generators, Electric Utilities	Petroleum (Barrels)	2,591
2017	1	PA	Total Electric Power Industry	Coal (Short Tons)	2,162,867
2017	1	PA	Total Electric Power Industry	Natural Gas (Mcf)	33,428,778
2017	1	PA	Total Electric Power Industry	Other Gases (Billion Btu)	249
2017	1	PA	Total Electric Power Industry	Petroleum (Barrels)	59,088
2017	1	PA	Combined Heat and Power, Industrial Power	Coal (Short Tons)	8,408
2017	1	PA	Combined Heat and Power, Industrial Power	Natural Gas (Mcf)	556,982
2017	1	PA	Combined Heat and Power, Industrial Power	Other Gases (Billion Btu)	249
2017	1	PA	Combined Heat and Power, Industrial Power	Petroleum (Barrels)	9,200
2017	1	PA	Combined Heat and Power, Commercial Power	Coal (Short Tons)	0
2017	1	PA	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	57,233
2017	1	PA	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	1,217
2017	1	PA	Combined Heat and Power, Electric Power	Coal (Short Tons)	297,231
2017	1	PA	Combined Heat and Power, Electric Power	Natural Gas (Mcf)	3,789,757
2017	1	PA	Combined Heat and Power, Electric Power	Other Gases (Billion Btu)	0
2017	1	PA	Combined Heat and Power, Electric Power	Petroleum (Barrels)	8,222
2017	1	PA	Electric Generators, Independent Power Producers	Coal (Short Tons)	1,857,228
2017	1	PA	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	29,020,280
2017	1	PA	Electric Generators, Independent Power Producers	Other Gases (Billion Btu)	0
2017	1	PA	Electric Generators, Independent Power Producers	Petroleum (Barrels)	40,424
2017	1	PA	Electric Generators, Electric Utilities	Coal (Short Tons)	0
2017	1	PA	Electric Generators, Electric Utilities	Natural Gas (Mcf)	4,526
2017	1	PA	Electric Generators, Electric Utilities	Petroleum (Barrels)	25
2017	1	RI	Total Electric Power Industry	Coal (Short Tons)	0
2017	1	RI	Total Electric Power Industry	Natural Gas (Mcf)	2,901,683
2017	1	RI	Total Electric Power Industry	Petroleum (Barrels)	3,072
2017	1	RI	Combined Heat and Power, Commercial Power	Natural Gas (Mcf)	14,881
2017	1	RI	Combined Heat and Power, Commercial Power	Petroleum (Barrels)	418
2017	1	RI	Electric Generators, Independent Power Producers	Coal (Short Tons)	0
2017	1	RI	Electric Generators, Independent Power Producers	Natural Gas (Mcf)	2,886,802
2017	1	RI	Electric Generators, Independent Power Producers	Petroleum (Barrels)	1,311
2017	1	RI	Electric Generators, Electric Utilities	Petroleum (Barrels)	1,343
2017	1	SC	Total Electric Power Industry	Coal (Short Tons)	724,380
